name,rest_id,city,area,rating,cuisine,cost_for_two,del_time,max_del_time,min_del_time,loc,disc_meta,disc_type,disc_op_type,fee,menu_link,slug
Sandwich Zone,223921,1,Bellandur Sarjapur,--,['Beverages'],30000,41,41,41,Bellandur Sarjapur,,,,3800,,sandwich-house-marathahalli-marathahalli
Egg World,174899,1,Bellandur Sarjapur,--,['Fast Food'],15000,46,46,46,Kaikondrahalli,,,,3800,,egg-world-test-prod-area
Frozen Juices N Cafe House,125972,1,Bellandur Sarjapur,--,"['Beverages', 'Chinese', 'South Indian', 'North Indian']",15000,35,35,35,Kaikondrahalli,,,,3800,,frozen-juices-n-cafe-house-sarjapur-disabled
Rolls and Rolls,215606,1,Bellandur Sarjapur,--,['Fast Food'],20000,40,40,40,Bellandur Sarjapur,,,,3800,,rolls-and-rolls-bellandur-sarjapur-bellandur-sarjapur
Sardarji Ka Dhaba,193317,1,HSR,4.2,"['North Indian', 'Punjabi']",25000,40,40,40,Muneswara Nagar,,,,3800,,sardarji-ka-dhaba-electronic-city-electronic-city
Byg Brewski Brewing Company,12394,1,Bellandur Sarjapur,4.1,"['Indian', 'Chinese', 'European', 'Tandoor', 'Asian', 'Pizzas', 'Mexican', 'Desserts']",40000,44,44,44,Kaikondrahalli,,,,3800,,big-brewsky-bellandursarjapur
Sri Bhagya Sagar.,191867,1,Arekere,3.8,"['South Indian', 'North Indian', 'Chinese', 'Desserts', 'Jain', 'Ice Cream', 'Fast Food', 'Beverages']",20000,45,45,45,Opposite subregister office begur main road,,,,3800,,sri-bhagya-sagar.-arekere-arekere
RRoyal Rajasthan,498,1,Bellandur Sarjapur,4.1,"['North Indian', 'Rajasthani']",50000,38,38,38,Kaikondrahalli,,,,3800,,rroyal-rajasthan-kaikondrahalli-bellandursarjapur
NoCo Kitchen,201216,1,Bellandur Sarjapur,3.7,"['Beverages', 'Chinese', 'North Indian', 'Snacks']",45000,56,56,56,Carmelaram,,,,3800,,noco-kitchen-carmelaram-carmelaram
cafe kanthari,262408,1,Arekere,4.2,"['Kerala', 'South Indian']",25000,40,40,40,begur road,,,,3800,,cafe-kanthari-arekere-arekere
Estaa Sweets,224424,1,Bellandur Sarjapur,4.3,"['Sweets', 'Desserts']",25000,37,37,37,"Doddakannalli, Sarjapur road",,,,3800,,estaa-sweets-doddakannalli-doddakannalli
